SERIAL,POSTCODE_2021,latitude_o,longitude_o,D3_2021
204207957,EC2A,51.5237066,-0.0855916,4
204208043,B74,52.5843126,-1.8621609,4
204208045,EC2V,51.5155673,-0.0937819,4
204208219,N1,51.5377218,-0.0970473,4
204208334,PO7,50.8829409,-1.0406889,3
204208375,NR14,52.5626096,1.3761424,3
204208382,LN11,53.3730382,0.0260752,4
204208411,CV32,52.2979862,-1.531491,3
204208413,NG33,52.8165291,-0.5808488,4
204208439,TR3,50.2174347,-5.112456,3
204208446,BS36,51.5257135,-2.4864768,4
204208454,PO38,50.6053631,-1.2432132,3
204208470,AL9,51.7445903,-0.1976882,3
204208490,CV21,52.3768752,-1.25063,4
204208496,TW10,51.4477641,-0.3029046,4
204208524,CW10,53.1887768,-2.4436061,4
204208537,BS25,51.3199339,-2.820467,4
204208546,BA6,51.1420762,-2.7078987,4
204208553,B96,52.2517197,-1.9602473,4
204208568,E11,51.5686864,0.0135501,4
204208572,BN1,50.8423629,-0.1395112,3
204208666,GU12,51.2517147,-0.7297556,3
204208698,LE3,52.6315445,-1.1772298,4
204208765,SW16,51.4212906,-0.1292383,3
204208929,CV37,52.1827385,-1.715127,3
204209035,NE24,55.1218343,-1.5228902,4
204209042,TW2,51.446354,-0.3544949,3
204209126,EX31,51.0857144,-4.068489,3
204209169,CM8,51.8055915,0.6374042,3
204209223,E17,51.5869039,-0.0207805,4
204209272,SK10,53.2756794,-2.1312485,3
204209430,W11,51.512272,-0.2164413,4
204209443,SP3,51.1021334,-2.0158963,3
204209449,B74,52.5843126,-1.8621609,3
204209536,ME14,51.2787626,0.5435955,3
204209580,L24,53.3434469,-2.8391389,4
204209661,CA4,54.8471428,-2.8318231,4
204209666,DY5,52.4804556,-2.1239401,4
204209693,LE16,52.4861071,-0.8959935,3
204209720,M14,53.4484029,-2.2258291,5
204209726,NG24,53.0696884,-0.7990824,3
204209764,SW3,51.4891244,-0.1657226,3
204209790,E13,51.5278271,0.0267009,3
204209791,YO19,53.905948,-1.0207826,4
204209803,GL7,51.7113826,-1.8967753,3
204209906,BA3,51.2717539,-2.4785029,3
204209920,SA6,51.6761659,-3.9226054,4
204210019,SO30,50.9198664,-1.3069752,3
204210064,DH3,54.8727478,-1.5679921,4
204210101,PE31,52.8818331,0.5723975,4
204210210,LN2,53.2571394,-0.5062171,4
204210336,TW16,51.4157677,-0.4169227,3
204210359,SW7,51.4962781,-0.1770136,3
204210423,E14,51.5061699,-0.0184998,4
204210437,WF17,53.7188923,-1.6426028,3
204210464,PE21,52.9744837,-0.0238791,5
204210486,W1U,51.5187153,-0.1534804,4
204210558,TS26,54.688955,-1.2326907,4
204210565,BN44,50.8910892,-0.322266,4
204210618,S2,53.369613,-1.4480046,3
204210697,TN14,51.2978503,0.1574783,3
204210845,EC2A,51.5237066,-0.0855916,4
204210847,SG8,52.0643705,-0.0147945,4
204210866,WR10,52.1149851,-2.0671085,4
204210902,M17,53.4680132,-2.3205539,4
204210991,TS18,54.5609693,-1.3240632,5
204211014,BS22,51.3610555,-2.9293627,3
204211020,EC2A,51.5237066,-0.0855916,5
204211069,EC1A,51.5203315,-0.1039346,4
204211070,OX12,51.5964061,-1.425191,4
204211086,CM19,51.7594581,0.0711651,3
204211115,G66,55.9404977,-4.153923,4
204211119,G69,55.8756055,-4.1009988,4
204211154,DG11,55.113619,-3.3386407,3
204211172,IV30,57.6524753,-3.3254479,3
204211197,EH33,55.9415591,-2.9458801,3
204211246,TD9,55.3973065,-2.7767413,4
204211340,KA27,55.5386053,-5.174569,4
204211342,G84,56.0141483,-4.7557604,4
204211346,EH6,55.9725098,-3.1753754,4
204211357,TD6,55.5818814,-2.6932118,3
204211390,AB11,57.1392011,-2.0928839,4
204211391,AB15,57.1375445,-2.16861,3
204211394,AB41,57.3739596,-2.1040725,4
204211412,ML2,55.7768458,-3.9138139,4
204211430,G12,55.8805484,-4.3006568,4
204211531,EH6,55.9725098,-3.1753754,3
204211565,G1,55.8588265,-4.2488914,3
204211605,HS2,58.2483484,-6.4631996,3
204211615,G75,55.7507329,-4.1985241,4
204211617,G3,55.8658506,-4.2778116,5
204211673,G84,56.0141483,-4.7557604,4
204211687,TD15,55.7473641,-2.0146884,4
204211698,EH54,55.8923064,-3.5243492,5
204211705,AB56,57.6743925,-2.9288909,3
204211723,G63,56.0430198,-4.3655688,3
204211727,EH14,55.9088677,-3.2859923,3
204211747,AB15,57.1375445,-2.16861,5
204211783,EH54,55.8923064,-3.5243492,4
204211796,IV21,57.7243122,-5.7211462,4
204211803,ML3,55.7699883,-4.0550162,3
204211804,G84,56.0141483,-4.7557604,5
204211894,G81,55.9138295,-4.4077065,4
204211933,EH10,55.9198652,-3.2111151,3
204211935,KY11,56.0485491,-3.4139256,4
204211972,EH1,55.9506608,-3.192931,4
204212012,TD9,55.3973065,-2.7767413,3
204212037,G20,55.8858609,-4.2826493,3
204212043,DD11,56.5735539,-2.5990122,3
204212092,G40,55.8474967,-4.2211184,3
204212139,G1,55.8588265,-4.2488914,5
204212212,DG16,54.9971615,-3.0685694,4
204212258,KY1,56.1288777,-3.1375619,4
204212305,EH42,55.9935934,-2.5254885,4
204212332,PH13,56.5371048,-3.2746989,4
204212343,AB44,57.6682668,-2.4922135,4
204212361,G74,55.7689037,-4.1752217,3
204212468,SA6,51.6761659,-3.9226054,4
204212510,NP44,51.6512296,-3.0279524,4
204212528,CF31,51.5088642,-3.5784949,4
204212551,LL15,53.1031832,-3.3161613,3
204212586,NP19,51.5882819,-2.963588,3
204212657,LL19,53.3311383,-3.4106208,3
204212660,SA13,51.6057851,-3.7258236,3
204212690,CF5,51.4829052,-3.2447881,4
204212715,LL21,52.9900548,-3.4102899,3
204212734,SY16,52.5206495,-3.3122813,4
204212743,CH4,53.165525,-2.9481695,3
204212782,SA13,51.6057851,-3.7258236,4
204212797,SA33,51.8495123,-4.4408804,4
204212804,LL60,53.2154645,-4.274545,4
204212844,SY21,52.6581949,-3.2070323,3
204212871,SA5,51.6489448,-3.9712026,3
204212883,CH7,53.1699651,-3.1322347,3
204212941,SY20,52.6147887,-3.81884,4
204212949,CH4,53.165525,-2.9481695,3
204212993,SA70,51.6725248,-4.7416638,3
204213081,CF5,51.4829052,-3.2447881,4
204213158,CF83,51.5867146,-3.2188145,4
204213206,LL11,53.0634765,-3.0362413,4
204213213,NP20,51.5904204,-3.0065286,4
204213219,SA31,51.8567444,-4.3082937,5
204213246,LL48,52.9360472,-4.0696243,3
204213278,LL13,53.0344913,-2.9590322,3
204213286,CF3,51.5203429,-3.1110728,3
204213290,CF10,51.4748057,-3.1731995,4
204213292,LL13,53.0344913,-2.9590322,3
204213340,LL30,53.3180209,-3.8162186,3
204213343,NP11,51.6438627,-3.1315958,4
204213364,SA66,51.8836245,-4.7449465,3
204213374,NP7,51.8294388,-3.0112466,3
204213383,SA33,51.8495123,-4.4408804,4
204213416,SA3,51.5817133,-4.0513777,5
204213425,NP4,51.7193671,-3.0470946,3
204213467,SY16,52.5206495,-3.3122813,4
204213475,SA39,52.0188701,-4.2435846,4
204213502,LL65,53.3010223,-4.5703675,3
204213512,CF3,51.5203429,-3.1110728,4
204213531,CF23,51.5146202,-3.1554545,4
204213628,SA18,51.7977271,-3.9609347,4
204213682,CF11,51.4724155,-3.1922157,4
204213690,NP19,51.5882819,-2.963588,3
204213697,SY21,52.6581949,-3.2070323,3
204213739,LD1,52.2607456,-3.3662735,5
204213740,CF5,51.4829052,-3.2447881,4
204213743,CF33,51.5255628,-3.6931827,3
204213774,LL14,52.9909507,-3.0533052,3
204213895,BT71,54.5128046,-6.7043034,3
204213906,BT70,54.5139825,-6.8875077,3
204213962,BT37,54.6775107,-5.9080795,4
204213966,BT5,54.5891629,-5.871144,4
204213967,BT38,54.7289788,-5.8008313,4
204214007,BT67,54.4869748,-6.2660667,4
204214038,BT35,54.1620226,-6.4418816,4
204214041,BT66,54.4550926,-6.3329464,4
204214043,BT71,54.5128046,-6.7043034,4
204214051,BT36,54.6768193,-5.9562895,4
204214094,BT17,54.5534071,-6.0198284,3
204214096,BT62,54.411752,-6.4661507,4
204214136,BT53,55.0857068,-6.4749555,4
204214147,BT10,54.5594341,-5.9851563,4
204214157,BT6,54.5799883,-5.897917,3
204214183,BT48,55.0103984,-7.3273919,4
204214198,BT80,54.6462975,-6.74572,5
204214202,BT82,54.8264822,-7.4303378,3
204214288,BT41,54.7322694,-6.2572788,3
204214332,BT66,54.4550926,-6.3329464,4
204214377,BT62,54.411752,-6.4661507,4
204214399,BT27,54.5091942,-6.0237607,3
204214420,BT30,54.3352858,-5.702726,4
204214489,BT51,55.060214,-6.6830653,4
204214516,BT18,54.6412227,-5.8220028,4
204214529,BT82,54.8264822,-7.4303378,4
204214533,BT4,54.6025629,-5.869615,4
204214546,BT45,54.7600743,-6.6390822,4
204214697,BT21,54.6400923,-5.54674,4
204214725,BT60,54.2928226,-6.6487383,4
204214726,BT93,54.4678402,-7.8268864,4
204214772,BT51,55.060214,-6.6830653,4
204214791,BT47,54.9739997,-7.2126901,4
204214802,BT36,54.6768193,-5.9562895,4
204214811,BT92,54.2245245,-7.4675641,5
204214819,BT52,55.134521,-6.6551623,4
204214912,BT4,54.6025629,-5.869615,4
204214926,BT61,54.3687705,-6.6224601,4
204214927,BT3,54.6172417,-5.903704,4
204215005,BT46,54.8654569,-6.6634111,4
204215045,BT5,54.5891629,-5.871144,4
204215076,BT71,54.5128046,-6.7043034,4
204215087,BT71,54.5128046,-6.7043034,4
204215115,BT53,55.0857068,-6.4749555,4
204215144,BT4,54.6025629,-5.869615,4
204215152,BT16,54.5906801,-5.7976783,3
204215171,BT36,54.6768193,-5.9562895,3
204215173,BT9,54.5721032,-5.9500064,3
204215178,BT74,54.3451053,-7.6650636,4
204215190,BT71,54.5128046,-6.7043034,3
204215208,BT24,54.4173126,-5.8716837,5
204215225,BT44,54.9722864,-6.287524,4
204215231,BT52,55.134521,-6.6551623,4
204215236,BT36,54.6768193,-5.9562895,4
204215237,BT82,54.8264822,-7.4303378,4
204215248,BT29,54.6209431,-6.196934,4
204215253,BT1,54.5997539,-5.9284735,3
204215259,BT34,54.1531164,-6.1774814,3
204215282,BT17,54.5534071,-6.0198284,5
204215317,BT3,54.6172417,-5.903704,4
204215333,BT63,54.4072137,-6.3906387,5
204215340,BT71,54.5128046,-6.7043034,3
204215342,BT41,54.7322694,-6.2572788,4
204215376,BT49,55.0473469,-6.9508217,4
204215427,BT61,54.3687705,-6.6224601,3
204215428,BT19,54.6513331,-5.6671749,3
204215444,BT17,54.5534071,-6.0198284,4
204215452,BT28,54.5227918,-6.0866891,4
204215463,BT71,54.5128046,-6.7043034,4
204215480,BT35,54.1620226,-6.4418816,4
204215496,BT92,54.2245245,-7.4675641,4
204215505,BT32,54.3355257,-6.2456426,3
204215553,BT25,54.3959469,-6.1138325,4
204215583,BT48,55.0103984,-7.3273919,4
204215637,BT36,54.6768193,-5.9562895,3
204215638,BT23,54.564476,-5.7153624,3
204215672,BT78,54.5709348,-7.3760979,3
204215744,BT39,54.745645,-6.0174462,4
204215759,BT80,54.6462975,-6.74572,3
204215780,BT3,54.6172417,-5.903704,4
204215786,BT62,54.411752,-6.4661507,3
204215819,BT36,54.6768193,-5.9562895,4
204215838,BT53,55.0857068,-6.4749555,3
204215865,BT3,54.6172417,-5.903704,3
204215893,BT51,55.060214,-6.6830653,4
204215902,BT9,54.5721032,-5.9500064,4
204215947,BT7,54.5819589,-5.9245497,3
204215966,BT35,54.1620226,-6.4418816,4
204215980,BT62,54.411752,-6.4661507,3
204215983,BT56,55.197616,-6.6503827,3
204215997,BT92,54.2245245,-7.4675641,4
204216015,BT48,55.0103984,-7.3273919,3
204216061,BT46,54.8654569,-6.6634111,4
204216095,BT41,54.7322694,-6.2572788,3
204216145,BT41,54.7322694,-6.2572788,4
204216147,BT35,54.1620226,-6.4418816,3
204216164,BT7,54.5819589,-5.9245497,4
204216211,BT35,54.1620226,-6.4418816,4
204216217,BT30,54.3352858,-5.702726,4
204216242,BT14,54.621457,-5.9626627,4
204216244,BT17,54.5534071,-6.0198284,3
204216260,BT80,54.6462975,-6.74572,4
204216262,BT38,54.7289788,-5.8008313,4
204216291,BT26,54.4542746,-6.0639346,4
204216295,BT51,55.060214,-6.6830653,3
204216331,BT34,54.1531164,-6.1774814,5
204216380,BT43,54.8926899,-6.2647155,4
204216385,BT9,54.5721032,-5.9500064,3
204216391,BT28,54.5227918,-6.0866891,4
204216418,BT12,54.5929184,-5.9584163,3
204216420,BT28,54.5227918,-6.0866891,4
204216457,BT62,54.411752,-6.4661507,4
204216492,BT62,54.411752,-6.4661507,4
204216568,BT62,54.411752,-6.4661507,4
204216571,BT32,54.3355257,-6.2456426,4
204216578,WF17,53.7188923,-1.6426028,4
204216657,E9,51.5440387,-0.0430441,3
204216757,TQ12,50.5294305,-3.6123156,4
204216807,WA10,53.4542967,-2.7561819,4
204216967,SO53,50.9860424,-1.383629,4
204216984,RH16,51.0014151,-0.0983341,4
204217121,SL1,51.5178471,-0.6222163,3
204217212,WA7,53.3305871,-2.7036909,3
204217259,GL20,52.0022332,-2.132268,5
204217500,SS3,51.5432969,0.7891019,4
204217524,SO18,50.9241213,-1.3620137,4
204217549,CH45,53.4289247,-3.0517282,3
204217578,LS1,53.7975973,-1.5516427,4
204217603,TW19,51.4543018,-0.4985225,3
204217608,NG12,52.9088921,-1.0522853,3
204217630,LE67,52.7156016,-1.362308,4
204217667,TW2,51.446354,-0.3544949,4
204217706,S10,53.3767062,-1.5185445,4
204217716,HP22,51.8076076,-0.7693074,3
204217894,CM3,51.7211161,0.5842087,4
204217975,NN11,52.2417044,-1.1794055,4
204217989,NN6,52.3269298,-0.9458447,4
204218026,DN21,53.4200117,-0.7020715,4
204218045,BS23,51.3430959,-2.9718955,4
204218103,EX2,50.7095079,-3.5143056,3
204218109,PL9,50.3547404,-4.087228,4
204218181,SK17,53.2445366,-1.8815141,4
204218224,HU12,53.7238645,-0.1267684,4
204218240,LS16,53.852089,-1.6036383,3
204218269,PR4,53.7546364,-2.8341777,4
204218274,NE47,54.9286141,-2.2549406,4
204218321,HD4,53.6256253,-1.797853,4
204218337,BH9,50.749635,-1.8727345,5
204218339,BA21,50.9520712,-2.6336799,4
204218379,RH12,51.0771886,-0.332156,3
204218459,HP4,51.7678331,-0.5685998,3
204218487,SG12,51.8143338,-0.0169035,3
204218530,CR0,51.3732242,-0.0775432,3
204218537,GU3,51.2467422,-0.6286183,4
204218569,EC1N,51.5198912,-0.1087995,4
204218575,EC1N,51.5198912,-0.1087995,3
204218585,SE22,51.4544389,-0.0724071,3
204218600,SL3,51.4987413,-0.5516413,4
204218660,CA7,54.8076079,-3.2392072,3
204218685,GL54,51.8965086,-1.8457414,3
204218709,CW2,53.0798218,-2.4465966,5
204218775,SO42,50.8151761,-1.5366074,4
204218796,B42,52.5346593,-1.9124526,4
204218801,NE61,55.1782661,-1.6872652,3
204218804,DN9,53.5059237,-0.8929973,4
204218883,TW10,51.4477641,-0.3029046,5
204218973,PO31,50.7554074,-1.3073561,4
204218995,TW18,51.4276663,-0.5044353,4
204219023,TF12,52.6120064,-2.4817746,4
204219049,ST13,53.1009844,-2.0193009,4
204219099,EX39,51.015257,-4.2457737,3
204219130,CR0,51.3732242,-0.0775432,5
204219136,ME6,51.3228393,0.4347653,3
204219142,CV7,52.446762,-1.569683,4
204219177,TR10,50.1676099,-5.1189764,5
204219205,OL2,53.5732655,-2.1099662,3
204219271,HD9,53.5804475,-1.7973107,4
204219281,ST4,52.9945102,-2.1854192,4
204219399,BL4,53.5462411,-2.4015686,4
204219457,RM1,51.582909,0.1835712,4
204219534,W1U,51.5187153,-0.1534804,4
204219552,HG4,54.1569575,-1.5666498,4
204219619,OL9,53.5391534,-2.1442485,4
204219636,DH3,54.8727478,-1.5679921,4
204219700,SW8,51.4765695,-0.1320148,4
204219737,LE7,52.6800581,-1.0709886,3
204219738,MK1,52.0055233,-0.7243816,4
204219768,L20,53.4530856,-2.9890292,4
204219792,B18,52.4913461,-1.9255863,4
204219795,B95,52.2859172,-1.7806898,4
204219821,HP5,51.7128444,-0.6085614,4
204219929,NG10,52.9005705,-1.2841731,3
204219965,M16,53.4551078,-2.2645745,4
204219982,RG25,51.2271784,-1.1624243,4
204219989,SW17,51.4307971,-0.1648874,3
204219996,EC1M,51.5213505,-0.1023129,3
204220009,TR9,50.4134665,-4.9352015,4
204220034,KT13,51.368034,-0.4493546,3
204220091,RG27,51.3058876,-0.9469323,4
204220109,W7,51.5118598,-0.335921,3
204220176,IG11,51.5350133,0.0932901,4
204220202,L24,53.3434469,-2.8391389,4
204220230,NR14,52.5626096,1.3761424,4
204220293,M14,53.4484029,-2.2258291,4
204220392,CT14,51.2167502,1.3854115,4
204220403,GU7,51.1896186,-0.6121645,4
204220408,SG14,51.8081282,-0.0940096,3
204220417,SN1,51.5565291,-1.783169,3
204220467,BH15,50.7223607,-1.985506,4
204220490,SE16,51.4965989,-0.053091,4
204220577,ST13,53.1009844,-2.0193009,3
204220592,DE56,53.0219424,-1.4750676,3
204220596,GL16,51.795578,-2.6128048,3
204220607,CO5,51.8152485,0.8199292,5
204220623,PE31,52.8818331,0.5723975,5
204220697,FY4,53.7909588,-3.0275782,4
204220718,SE23,51.4414858,-0.0491513,4
204220798,GL51,51.8990355,-2.110465,3
204220852,B70,52.5209224,-2.0044143,4
204220942,CT21,51.0725975,1.0760693,3
204220944,SO15,50.9170655,-1.4245244,4
204220997,GU7,51.1896186,-0.6121645,3
204221034,CM15,51.6443998,0.3035113,3
204221069,PO4,50.7901751,-1.0620764,4
204221106,WD24,51.6737504,-0.3981532,3
204221183,L24,53.3434469,-2.8391389,4
204221213,TN2,51.1279359,0.2750576,4
204221238,LU7,51.9072379,-0.6629591,4
204221242,LU7,51.9072379,-0.6629591,4
204221245,EX8,50.6297299,-3.4017306,3
204221254,SN16,51.5920459,-2.084858,4
204221305,RG31,51.4566563,-1.0456059,3
204221325,S2,53.369613,-1.4480046,3
204221369,CH60,53.32649,-3.0960749,4
204221386,EX38,50.9439211,-4.1521992,5
204221553,S70,53.5411537,-1.4749041,3
204221611,SE1,51.4991997,-0.0916245,4
204221634,TS9,54.4659991,-1.1652944,3
204221700,ME13,51.3036496,0.8945604,3
204221791,TQ8,50.2366074,-3.7718704,4
204221827,DH1,54.7820794,-1.565542,3
204221856,NE23,55.0800801,-1.582986,5
204221868,CT6,51.3644106,1.1295235,4
204221883,NR34,52.4387601,1.5835599,3
204221899,S75,53.5627102,-1.5215009,4
204221918,NN9,52.3345261,-0.5945016,3
204221932,RH1,51.2373631,-0.1576051,4
204221973,BN2,50.8250741,-0.1010175,4
204222054,GU7,51.1896186,-0.6121645,3
204222059,NR34,52.4387601,1.5835599,4
204222100,TA19,50.9351637,-2.9154632,4
204222123,DN14,53.7086376,-0.9413185,4
204222248,NW7,51.6148052,-0.2348917,3
204222256,S5,53.4222438,-1.4632305,3
204222258,SN6,51.6215185,-1.7409572,4
204222291,TN31,50.962869,0.6855793,3
204222326,IP6,52.1326541,1.110843,4
204222346,CW4,53.2088755,-2.3556124,3
204222421,OX14,51.667524,-1.2770907,3
204222424,HD9,53.5804475,-1.7973107,5
204222488,W3,51.5106335,-0.2679031,3
204249086,BS1,51.4532627,-2.5935387,4
204249096,HP4,51.7678331,-0.5685998,5
204249165,NG11,52.8991198,-1.1741527,4
204249167,NR5,52.6407866,1.2286953,3
204249176,IG9,51.6258577,0.0402651,3
204249183,TW12,51.4228861,-0.3697391,3
204249225,PE11,52.8055261,-0.1668409,4
204249272,WS1,52.5794509,-1.9786869,5
204249273,SW1A,51.5044592,-0.1321624,3
204249341,CV4,52.3972327,-1.5714648,4
204249346,PE9,52.6545544,-0.4804678,5
204249354,CB2,52.1858693,0.1231567,3
204249475,M8,53.5086893,-2.2401019,4
204249531,S13,53.3646431,-1.3836802,4
204249542,PO31,50.7554074,-1.3073561,3
204249546,DE1,52.9221535,-1.4774894,3
204249690,IP28,52.3308885,0.5278417,3
204249717,NR31,52.5749904,1.708835,4
204249767,LA22,54.4229898,-2.9912561,4
204249771,PO2,50.8178415,-1.0774067,3
204249824,RH12,51.0771886,-0.332156,5
204249829,KT8,51.4015316,-0.3631647,3
204249831,GL51,51.8990355,-2.110465,4
204249852,BB1,53.7567872,-2.462979,3
204249888,WS2,52.5892854,-2.0043778,3
204249932,NE46,54.9790665,-2.1076079,3
204249945,CV35,52.2215666,-1.593202,4
204249966,GL50,51.900632,-2.0818521,3
204250002,W3,51.5106335,-0.2679031,3
204250071,LS28,53.8023004,-1.6700027,4
204250103,TN30,51.0622974,0.6967544,3
204250205,WR2,52.1883104,-2.2484883,3
204250255,E8,51.5436904,-0.0661452,4
204250328,HA5,51.5949876,-0.3862778,4
204250341,GL16,51.795578,-2.6128048,3
204250348,NE61,55.1782661,-1.6872652,3
204250384,OX1,51.7451905,-1.2614253,4
204250388,GU1,51.2430276,-0.564939,4
204250430,BS1,51.4532627,-2.5935387,4
204250447,WF3,53.7239736,-1.5253183,3
204250485,OL5,53.5180411,-2.0385356,4
204250554,BS10,51.5067451,-2.610823,3
204250578,M34,53.4565302,-2.1185355,4
204250742,WA3,53.456371,-2.5477451,4
204250752,PE19,52.2359693,-0.2636521,3
204250824,RH9,51.2363052,-0.0630331,4
204250897,BA20,50.937984,-2.6452044,4
204250964,WF10,53.7240007,-1.347783,3
204250968,KT6,51.38741,-0.3026903,4
204251013,B17,52.461233,-1.9586781,3
204251038,DA11,51.4344917,0.3506663,4
204251049,RH7,51.1746946,-0.0182314,3
204251116,DN1,53.5216788,-1.1307019,4
204251174,GU15,51.3355019,-0.7376588,4
204251228,S63,53.5185718,-1.3305698,4
204251235,TW14,51.4533965,-0.4217772,4
204251251,CB25,52.2608073,0.2541302,4
204251266,BR6,51.3652346,0.0912592,3
204251338,M34,53.4565302,-2.1185355,5
204251384,SK6,53.4051341,-2.080279,3
204251390,BN1,50.8423629,-0.1395112,4
204251451,RH13,51.0337894,-0.3279851,4
204251459,NG11,52.8991198,-1.1741527,3
204251487,LE8,52.5550348,-1.094569,4
204251730,SW11,51.4681801,-0.1637256,4
204251790,DT1,50.7118787,-2.4448216,4
204251803,GU15,51.3355019,-0.7376588,5
204251826,GU14,51.2939331,-0.763558,4
204251972,TA7,51.131561,-2.910703,5
204252064,EX4,50.7313128,-3.526701,4
204252139,SE1,51.4991997,-0.0916245,4
204252189,NR34,52.4387601,1.5835599,4
204252202,NE48,55.1317811,-2.2582022,3
204252294,OX3,51.7622825,-1.211732,3
204252358,PL1,50.3705757,-4.154261,3
204252360,BH16,50.740203,-2.0474413,3
204252369,ME7,51.379774,0.5557972,3
204252429,YO51,54.0900779,-1.3947245,4
204252472,PL33,50.6218997,-4.7316297,3
204252489,EX21,50.8057129,-4.2086933,5
204252504,HP2,51.7643313,-0.4522784,3
204252601,HP6,51.6783912,-0.5991444,4
204252720,E17,51.5869039,-0.0207805,4
204252791,HR9,51.9077349,-2.5827297,4
204252859,EX4,50.7313128,-3.526701,3
204252911,NR3,52.6432723,1.2917283,4
204252948,PE11,52.8055261,-0.1668409,3
204252953,CB24,52.2782051,0.0817273,4
204253018,SE1,51.4991997,-0.0916245,3
204253072,TN32,50.9791601,0.4904213,4
204253103,LU7,51.9072379,-0.6629591,3
204253123,OX16,52.0625051,-1.3425431,4
204253170,IG1,51.5594197,0.0733642,4
204253259,DT4,50.6095897,-2.4654498,4
204253284,SS11,51.6172491,0.537807,3
204253304,CT14,51.2167502,1.3854115,4
204253556,TR1,50.2626097,-5.0541868,3
204253605,TN11,51.2070078,0.2646847,4
204253606,GU6,51.1405502,-0.4841941,4
204253672,NN7,52.2082231,-0.9287786,4
204253725,B3,52.4850123,-1.9024305,4
204253754,YO62,54.2461752,-0.9943394,4
204253808,TW17,51.39821,-0.4476473,4
